Time,reviews_id,Reviews,id_user,user name,order_id,items_id,shop_id,rating status,scores,shipping
Mon Oct 18 14:24:10 2021,6325125995,Bytleckeclexlw kelcoexowkxwlxkvtklex kcrlcelxwlxnrlcelxec leclekcekdlecrlclefkefkec,84689553,lylycool,87963010106435,11000412825,47189272,1,5,vn
Fri Feb  7 19:22:03 2020,2030545489,,36422158,babymisa,34533483769853,2562748899,165677323,1,5,vn
Fri Apr  3 20:04:48 2020,2211258478,,47685246,lisitachinita,39099067304514,2562748899,165677323,1,5,vn
Fri Mar  6 18:31:26 2020,2118721799,,63981876,putinsam,36856037649267,2562748899,165677323,1,5,vn
Sat Apr 25 10:07:24 2020,2294929428,,10662099,nhinhilien,41170278236150,2562748899,165677323,1,5,vn
Wed Sep 16 17:18:53 2020,3019583358,,28002213,violettim0,53813642040925,2562748899,165677323,1,5,vn
Fri Apr 24 09:00:10 2020,2290637581,,41630160,thuycattuong,41152318545293,2562748899,165677323,1,5,vn
Sat Apr 17 13:48:00 2021,4562366479,"Hàng ok ạ, bỏ vô giày mang êm chân lắm nha....",296359007,a5apr0w1u7,72199585124544,3422188753,237816484,1,5,vn
Thu Feb 18 05:06:20 2021,4102090379,"RainnyFlowerhandmade chuyên thiết kế handmade choker hoa tai ,kẹp nơ , cột tóc theo yêu cầu giá chỉ từ 20k
Facebook: mưa hoa 
Hoặc page: RainnyFlowerhandmade ",53610297,maymay1405,67217919291253,3422188753,237816484,1,5,vn
Wed Jan 27 11:05:23 2021,3939508706,Miếng lót êm chân. Khuyên các bạn đi giày cao gót đế vuông hoặc nhọn đều nên cần. Đặc biệt miếng Silicon bọc mu bàn chân rất hữu ích,59509840,anannguyen1004,65324294477187,3422188753,237816484,1,5,vn
Thu Feb  4 22:08:52 2021,4008199699,"Shop gửi đủ-đúng mẫu , màu các loại lót. Lót êm có thể đchinh theo size chân. Có điều giao hàng hơi lâu. Mk lười quay lót quá nên quay tạm cái vid klq lắm ☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️",178611433,myduyen5117,65633770589540,3422188753,237816484,1,5,vn
Wed Dec 30 16:00:37 2020,3745166224,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,28841285,k*****5,62910406525439,3422188753,237816484,1,5,vn
Fri May 21 10:46:40 2021,4856946851,,13581338,vinhbachdiep,74493610124906,3422188753,237816484,1,5,vn
Mon Oct 26 22:28:04 2020,3263163253,"Giá như v nên k có hộp, chỉ gói bằng giấy, giày nhẹ, là size mình nhưng mang rộng, có thể nhanh hư đó",94920499,dungyy06,57160095589860,6005941533,31580323,1,5,vn
Mon Jun 14 20:04:32 2021,5082871620,"Giày giá tiền như thế nên mua ak , bao giờ đeo hỏng mua lần 2 :)",241872978,szuuuuki,75908552439383,6005941533,31580323,1,5,vn
Wed Jul  7 13:02:21 2021,5296527639,Hàng dẹp giá OK cbcncbbccbcnnvnn cbncnncncnc bxbchhfjcjcjjgg bdhjfjgjgjjfjg gdhjfjgjjgjgjg bdhfjjgjgjfngncjvjkgkg nfjgkgkgkkg bnnn,31433045,dunggianglucky,79232309392408,6005941533,31580323,1,5,vn
Mon Oct 26 20:21:47 2020,3262555840,"Dày đẹp, giao đúng size đúng mẫu. Shop để trong túi đựng gạo vẫn còn xót ít gạo trong túi",41262188,bich_19999,57202019296388,6005941533,31580323,1,5,vn
Tue Jan 19 17:03:24 2021,3884378802,"Cho shop 5 sao 
Giao hàng nhanh 
Sản phẩm tốt so với giá tiền
Mn nên muaaa",291355239,mocannhie,64560327589313,6005941533,31580323,1,5,vn
Wed Dec 30 19:52:36 2020,3746924587,"Giày y hình, êm với mềm lắmmm, shop tận tình thông báo qua trình đóng hàng :))))))))))",172546539,y*****n,62823601259720,6005941533,31580323,1,5,vn
Sun Dec 19 21:33:50 2021,6968201159,"Săn sale mà chất lượng không ngờ luôn ạ, siêu siêu đẹp ❤❤❤ mong shop sale nhiều thêm để mình mua cho cả nhà luôn nha 😊",57568478,aitien125,93016885327701,12145208968,241280710,1,5,vn
Wed Dec 22 11:17:01 2021,6995683429,Săn sale 1k dc guốc ngẫu nhiên. Cảm ơn shop. Guốc đẹp lắm ạ 🤟🏻🤟🏻🤟🏻🤟🏻🤟🏻🤟🏻,131798907,vu.vumai17,93017073001369,12145208968,241280710,1,5,vn
Sun Dec 19 14:50:43 2021,6964146526,"Trò chưi nhân phẩm, màu này trông hưi già nhưng tóm lại khá ưng, cám ơn shop",107295384,chuthilan__,93016815130516,12145208968,241280710,1,5,vn
Mon Dec 20 11:18:14 2021,6972554355,mình săn sale nên còn có 9k hoi nhma giày siu xinhh nhaa ngẫu nhiên nhma đẹp lắm ảnh với video hong lquan,46126630,nguyenthao5896,92943150394720,12145208968,241280710,1,5,vn
Mon Dec 20 09:27:50 2021,6971358564,K thể tin đc săn sale 1k mà hàng chất lượng vậy luôn. Cảm ơn Shopp nhiều mình sẽ ủng hộ,28957383,kimthikute,93017412335296,12145208968,241280710,1,5,vn
Fri Dec 17 18:42:39 2021,6943052859,"Hơi trầy da chút nhưng mà với giá 9k như vậy là ok rồi, giao nhanh, mình mua 18k cả ship. Săn deal kiểu này vui phết hihi",1355528,trapy96,92943209463773,12145208968,241280710,1,5,vn
Sat Jan 18 20:36:49 2020,1974727157,,219674164,hhfffghggy,32871932126410,5206685383,18004935,1,4,vn
Tue Dec 22 20:29:32 2020,3688903307,,232740092,,61427838367145,5206685383,18004935,0,2,vn
Fri May 28 13:15:15 2021,4916825758,"Dép ổn ạ, khá mềm
Đúng size, giao nhanhhhhh
Igfijfjciififfiififjgjjgigkgkvjcfujcjckcjcudjdydshdjcjcjifjfjckvkvkckck",319527305,m*****n,75488694076942,2941253306,310559163,1,5,vn
Fri May 28 09:33:41 2021,4914919955,Chất lượng sản phẩm ok. Đóng gói cẩn thận. Giao hàng nhanh. Sẽ ủng hộ tiếp,30586295,voicoi1509,74786535212099,2941253306,310559163,1,5,vn
Wed May 26 17:35:41 2021,4901590905,"Săn sale 1k nên dép k dc dày dặn cho lắm,  nhưng thôi cũng ok rồi okokokokokokok",278127348,u*****2,75489476186056,2941253306,310559163,1,5,vn
Thu May 27 00:09:51 2021,4904253138,"Giao hàng nhanh, đóng gói cẩn thận, sale nhưng dép đẹp, phù hợp với giá tiền",65519552,v*****.,75489295005222,2941253306,310559163,1,5,vn
Sun Jun  6 18:14:13 2021,4995731631,"thời gian giao hàng nhanh, đóng gói sản phẩm, đẹp, chắc chắn.",92710100,dieuhuong5.1983,75489520262601,2941253306,310559163,1,5,vn
Sun May 30 21:22:35 2021,4936623692,Sản phẩm ok nhé. Mình ko tiện chụp hình nên shop thông cảm nha. Hihiiiiii,174966416,jsjsjsjsjs123456,75488601312633,2941253306,310559163,1,5,vn
Tue Oct  5 14:28:39 2021,6185488214,,115441670,kennguyenkeny,86945762149540,7058049726,15282460,0,3,vn
Sun Jul 25 02:34:28 2021,5480005240,,25285207,phamminhdong,80702409189767,7058049726,15282460,1,5,vn
Mon Jul 26 07:42:27 2021,5488376782,,41804711,phuctroc,80574645442224,7058049726,15282460,1,5,vn
Mon Jul  5 14:39:24 2021,5277400761,,28451825,trangmeo186,78804790052399,7058049726,15282460,1,5,vn
Wed Jun 30 12:40:33 2021,5231261883,,11068421,dumylo,78325596546760,7058049726,15282460,1,5,vn
Thu Jul 15 15:50:28 2021,5390385152,,40356557,nhatanhvan2015,79770997034355,7058049726,15282460,1,5,vn
Mon Dec 14 18:18:50 2020,3607138193,Okeeeeeeeeee giá rẻmmdmdkdndndnndhsjsjkskskskskwsssss,214410196,gaume1995,61408388379851,4904041860,62601080,1,5,vn
Sun Dec 13 20:38:44 2020,3599092682,"Dép đẹp, chất tốt, shop rất nhiệt tình, mình mua tận 25 đôi mà shop gói cho đôi nào cũng ưng ý luôn 👍👍",146878172,h*****d,61217160011259,4904041860,62601080,1,5,vn
Tue Dec 15 14:14:27 2020,3615050969,"Đóng gói cẩn thận
Dép dày và đi ấm bla bla..................",261624058,khanhuyen2209,61408189094107,4904041860,62601080,1,5,vn
Fri Dec 18 10:36:54 2020,3647027515,"Shop chuẩn bị hàng hơi lâu. Hàng rẻ, đẹp y hình. Shop nhiệt tình.  ",134252454,ngockhuongtra,61696062093283,4904041860,62601080,1,5,vn
Tue Jan 19 12:38:12 2021,3882335001,"Hàng chất lượng, giao  đúng, đủ hàng. Chủ shop nhiệt tình. ....",134252454,ngockhuongtra,64539044253746,4904041860,62601080,1,5,vn
Thu Dec 24 21:42:17 2020,3706463643,"Mua 5 đôi shop chọn cho 5 màu khác nhau luôn, ưng cái bụng lắm. Nên mua nhé mn. ",310032808,thamvttt,62298968122555,4904041860,62601080,1,5,vn
Fri Mar 13 10:56:33 2020,2143136310,,198617659,bilan2019,37287333118006,2562748899,165677323,1,5,vn
Thu Jan  9 20:34:00 2020,1945193917,,83774614,nailthanhtam,31504521655482,2562748899,165677323,1,5,vn
Sat May 23 17:50:59 2020,2439107893,,187182058,duyen_1970,42532616328314,2562748899,165677323,1,5,vn
Tue May 19 18:02:33 2020,2418086437,,37606677,tcogn286,43372979922912,2562748899,165677323,1,5,vn
Thu Mar  5 11:59:15 2020,2112496023,,173001717,tm907,36858405820562,2562748899,165677323,1,5,vn
Sat Mar 28 21:34:20 2020,2191578822,,121676541,phuongkelly1983,38656722262715,2562748899,165677323,1,5,vn
Sun Oct 10 15:42:34 2021,6233719358,Dùng rất tốt,61571524,tronghuy1985,87110139085350,11000412825,47189272,1,5,vn
Sat Oct 16 20:23:07 2021,6308569215,hinh ảnh mang tc nhận xu,474519570,ffur88qmwt,87962664414545,11000412825,47189272,1,5,vn
Tue Oct 12 18:59:03 2021,6256307916,,81876044,tuyenpham769901,86797611263503,11000412825,47189272,1,5,vn
Wed Oct  6 12:03:39 2021,6193561190,"Sảm phẩm tốt rất ok
Hình ảnh và video chỉ mang tính chất nhận xu",551317423,ngo_nhat_anh_1603_2006,86982865205450,11000412825,47189272,1,5,vn
Fri Oct  8 14:47:29 2021,6214708241,"Nhờ bạn nhận hộ nên ko biết hàng như nào
Nhưng shop giao hàng nhanh lắm ạ
Tks shop",553715400,tranggnguyn438,87025395053995,11000412825,47189272,1,5,vn
Fri Oct 15 14:30:30 2021,6292169862,Sp OK cảm ơn ạ,549918761,ovo5t9eqqw,86579893035541,11000412825,47189272,1,5,vn
Sat Nov 13 09:23:54 2021,6568819086,,434285093,lienlien041120,90301145344900,2673159278,153722071,1,5,vn
Thu Nov 11 06:35:02 2021,6545776432,,252995868,anhthu31703,89795338399482,2673159278,153722071,1,5,vn
Fri Nov 12 14:08:00 2021,6560815427,,542823345,yizyy1h9fx,90298119106323,2673159278,153722071,1,5,vn
Sat Nov  6 13:49:37 2021,6504055354,,107293813,nguyenthihoangyen2003bk,89798562241143,2673159278,153722071,1,5,vn
Sat Nov  6 07:07:37 2021,6500871603,,360056850,lieuphamm873,88397795207611,2673159278,153722071,1,5,vn
Fri Nov  5 14:34:05 2021,6495065178,,351454624,thanhxinhh205,89314052471580,2673159278,153722071,1,5,vn
Sat May  8 18:57:28 2021,4753650194,Đã nhận được hàng giao hàng bình thường giày đẹp chủ shop tận tâm ,41979800,h*****9,73911979594823,6005941533,31580323,1,5,vn
Wed Mar 10 08:43:20 2021,4257723208,"Chất lượng sản phẩm ổn, mình đặt 2 đôi 37 mà giao một đôi 36 nhưng vẫn đeo vừa",159338573,t*****.,68743425433925,6005941533,31580323,1,5,vn
Tue Dec  8 18:18:42 2020,3560215661,"Giày đẹp, êm chân, nhưng size 39 hơi rộng. Hàng tốt, sẽ ủng hộ shop lần sau.",1592800,tuyetanh_dieplucchinhhang90,60934643014603,6005941533,31580323,1,5,vn
Sat Jan 30 13:05:52 2021,3964161636,"Giày giống như hình, mình mua về cho mẹ đi bộ thể dục, có vẻ size 37 vẫn còn hơi nhỏ hơn so vs bình thường, nói chung tạm ổn, vừa giá tiền",15510971,quynhhuongnguyenn,65196133132135,6005941533,31580323,1,5,vn
Wed Jan 20 11:13:30 2021,3889400821,"Cskh nhiệt tình. Shop giao đúng màu, đúng size. Chất lượng phù hộ với giá tiền.",216921705,l*****9,64332592592397,6005941533,31580323,1,5,vn
Mon Dec 21 16:28:19 2020,3677617526,Lần 2 mua giày này. Giao hàng nhanh hơn đợt trước ❤️. Đóng gói kĩ càng. Có cơ hội sẽ ủng hộ shop tiếp ,117174527,dongochan3004,62008663078161,6005941533,31580323,1,5,vn
Wed Oct 14 09:52:39 2020,3180106443,,11978585,yenngoc2016,56024361075174,3422188753,237816484,1,5,vn
Sat Dec 26 19:09:13 2020,3718820947,Giá rẻ nên mua àh,262653292,_xn2hbhqje,61436777698506,3422188753,237816484,1,5,vn
Tue Oct 13 18:36:01 2020,3176481697,,36705915,vymiluuu,56037342307820,3422188753,237816484,1,5,vn
Fri Aug 14 19:24:10 2020,2842012409,,95516283,hangluu2107,50583921114176,3422188753,237816484,1,5,vn
Sat Jan 23 14:13:09 2021,3913622307,,77553863,m*****i,64034752396752,3422188753,237816484,1,5,vn
Fri Dec 25 19:29:06 2020,3712344418,,57672400,socdat18,62424756285999,3422188753,237816484,1,5,vn
Sun Dec 19 16:57:26 2021,6965428725,Hàng ngẫu nhiên nên cũng k đòi hỏi lại còn săn sale 1k nữa nên giày size 37 mà nó hơi to hơn chân nên không mang vừa nhưng săn sale nhận được như v là quá OK đáng mua nha,65516870,thaihun,93017155553177,12145208968,241280710,1,5,vn
Sat Dec 18 22:30:35 2021,6958162349,"Săn sale 12.12 giá tốt
Mẫu mã đa dạng
Hàng ngẫu nhiên 
Dép sến quá",21047791,moonlib,93017182560771,12145208968,241280710,1,5,vn
Mon Dec 20 16:27:12 2021,6976055842,"Giày đi êm chân, săn sale đúng dịp 12/12 nên được giá 9k. Quá ok cho 1 đôi giày như này. Sẽ tiếp tục ủng hộ shop 😜",26952723,p*****v,92943217342303,12145208968,241280710,1,5,vn
Tue Dec 21 09:23:41 2021,6983188931,"Hàng giống mô tả, đóng gói khá là cẩn thận, giao hàng khá nhanh",2435122,mactrang412,93017590124854,12145208968,241280710,1,5,vn
Fri Dec 17 12:59:52 2021,6938449411,"Đã nhận được hàng nha. Sản phẩm ngẫu nhiên nhưng nhận được đôi này rất ưng. Chất đẹp, kiểu dáng ok, may đôi này k lỗi lầm gì. Mk có đặt thêm 1 đôi sandal nhưng bị lỗi.",46011661,n*****2,93016832074651,12145208968,241280710,1,5,vn
Sat Dec 18 16:18:33 2021,6953934051,"Đôi sandal mình săn sale đẹp nhất từ trước đến nay luôn ý, lại còn ngẫu nhiễn đc màu xanh mint xinh dã man. Cảm ơn shop đã sale rẻ cho một đôi sandal cực kỳ ưng ý ạ.",88368612,mewasabi,93016975372942,12145208968,241280710,1,5,vn
Wed Jun  2 23:26:35 2021,4962344894,Đôi dép săn sale mà mùi ghê 🤢 dép nhiều chi tiết thừa quá huhh k ổn lắm đâu,65921887,thuythuythuy102,75490029036138,2941253306,310559163,1,4,vn
Sat May 29 10:17:29 2021,4924028036,"Giao hàng nhanh lắm ạ, đóng gói cũng chắc chắn (đánh giá mang tính nhận xu) ",49099887,l*****0,75489291440175,2941253306,310559163,1,5,vn
Fri Jun  4 16:12:01 2021,4976740074,Chat luong san pham tuyet voi. Dong goi san pham dep chac chan,26904407,hoanggiang2632001,75542623214620,2941253306,310559163,1,5,vn
Tue May 18 14:20:24 2021,4832202656,"Đóng gói hàng cẩn thận, dép không quá mỏng, giao đúng sản phẩm, mùi chất liệu hơi nồng.",54573584,m*****2,74787047392025,2941253306,310559163,1,5,vn
Tue Jun  1 17:43:16 2021,4951160937,Đx nhận đc dép tổ ong ahihii hôm nay mới cos tg check hàng ý 😢 😢😢😢😢,74052143,3*****3,75549187356218,2941253306,310559163,1,5,vn
Wed Jun  2 22:18:07 2021,4961992885,"Sản phẩm tạm đổi đối với giá sales , dùng thử và sẽ  đánh giá thêm.",173679427,habong_98,75490129481184,2941253306,310559163,1,5,vn
Sun Jun 27 09:54:32 2021,5201679534,,13080628,chang_2handoffical,78222050379758,7058049726,15282460,1,5,vn
Mon Jun 21 18:53:41 2021,5149859748,,88959057,lyngoc214,76693201608726,7058049726,15282460,1,5,vn
Mon Jun 28 20:54:32 2021,5216834800,,242534680,huynhthiennhi1970,78121644266995,7058049726,15282460,1,5,vn
Tue Jun 22 16:34:46 2021,5158039710,,49160668,hue1503,77608290394432,7058049726,15282460,1,5,vn
Mon Jun 21 09:33:02 2021,5144465487,,239010282,lnbcpqn,77600444297071,7058049726,15282460,1,5,vn
Sat Jun  5 13:27:34 2021,4984212770,,25275312,mvthien,76399708201274,7058049726,15282460,1,5,vn
Thu Oct 14 11:44:42 2021,6276217162,,334418890,kieendeptrai000,87111243268149,11000412825,47189272,1,5,vn
Mon Oct  4 01:32:50 2021,6171976420,Dùng tốt,131454819,huynhminhcanh4654,86797631134914,11000412825,47189272,1,5,vn
Thu Oct  7 08:40:35 2021,6201661776,,446262087,kim.1117,87056653087873,11000412825,47189272,1,5,vn
Wed Oct  6 10:01:29 2021,6192469820,,426284424,0kj28y51gh,86946123292089,11000412825,47189272,1,5,vn
Tue Oct 12 21:33:27 2021,6258138375,Hàng tốt,544709486,thnglth230,86627017379573,11000412825,47189272,1,5,vn
Sat Oct  2 14:07:43 2021,6159373130,,205250657,dinhhoainam0987,86591852341544,11000412825,47189272,0,2,vn
Tue Feb  4 13:51:21 2020,2018222352,,43206474,hue0602,34071258231138,2562748899,165677323,1,5,vn
Wed Feb 26 13:30:18 2020,2086545279,,93334980,beephuonganh1205,36251129551965,2562748899,165677323,1,5,vn
Mon Mar  2 12:22:15 2020,2101851616,,134967960,tuyetnhi16122019,36456487525502,2562748899,165677323,1,5,vn
Wed Feb 26 15:05:27 2020,2086883935,,138271945,manhtuyen9121984,36261368051326,2562748899,165677323,1,5,vn
Sat Mar 14 07:48:01 2020,2146234904,,107409502,phuocnhi667006,36161301248360,2562748899,165677323,1,5,vn
Sat Nov  9 16:26:32 2019,1729650133,,120662702,thao_uu,2040228352,2562748899,165677323,1,5,vn
Mon Dec 28 18:57:56 2020,3731854695,"Dép rẻ so với giá tiền 

Đi êm 

Màu phù hợp

Thích nhất đôi caro 

Nói chung là thích ạ",98535920,quanghaile206,62439993376982,4904041860,62601080,1,5,vn
Fri Dec 18 11:29:40 2020,3647534357,Như hình chất liệu ổn giá sale phù hợp ycsifxigIgxifzgkzitztizirzoyzitxpuzi5zktzuraotxot,169978905,tuyts240,61818697627911,4904041860,62601080,0,3,vn
Sat Dec  5 10:13:07 2020,3537135421,Hàng đẹp lắm. Dày và ấm. Hàng tốt hơn mình mong đợi. Cám ơn shop,212041939,kimboi_97,60686439103868,4904041860,62601080,1,5,vn
Mon Jan 25 22:28:38 2021,3929729570,Giao hàng đầy đủ ship siêu nhanh màu đẹp không rách hay lỗi chỗ nào cả nhưng hơi có mùi nhưng đi khoảng vài hôm sẽ hết ạ,198598620,n*****7,65030144358205,4904041860,62601080,1,5,vn
Tue Dec 15 16:30:39 2020,3616600542,Dép xing lắm ạaa😑😗☺️😗😎😉😑😐🤔😎🥰☺️😗😑😑😗😑😉☺️😗😎😙hzhausbdbndhz,155657813,n*****h,61431248446957,4904041860,62601080,1,5,vn
Fri Jan 15 13:43:34 2021,3855558518,Sản phẩm ok .chất liệu tóit đi êm chân nên mua nha mọi người nnnn,339727329,bwec81i81924821r_c_sz_pn78ev,63815827423816,4904041860,62601080,1,5,vn
Sun Dec 19 23:46:29 2021,6969116439,Hình ảnh mang tính chất nhận xu. Vì săn sale 9k nên cũng không trong mong gì nhiều. Dép khá là cũ,55267536,chang3007,92943189010042,12145208968,241280710,1,5,vn
Sat Dec 18 00:12:24 2021,6946661484,deal 1k này 9đ ah. đóng gói cẩn thận. giao hàng nhanh. mẫu mã trẻ trung nhưng màu hơi giừ xíu. cảm ơn shop,16567507,l*****3,93017197137245,12145208968,241280710,1,5,vn
Sun Dec 19 17:02:13 2021,6965476374,"chất lượng sản phẩm tuyệt vời, giao hàng nhanh,đẹp và chắc chắn",54366142,ngocanh212000,92943268553098,12145208968,241280710,1,4,vn
Tue Dec 21 14:48:57 2021,6986604606,"Dép xinh xịn
Mỗi tội là size nhỏ quá
Bình thường mình đi sz39 mà nay k vừa",155867145,_tieuyeunu_,93016866404494,12145208968,241280710,1,5,vn
Sat Dec 18 18:24:33 2021,6955489473,"Hàng đóng gói rất đẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. Hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. Xin nghiêng mình cảm ơn vì tất cả.",30343930,p*****u,93017180188391,12145208968,241280710,1,5,vn
Wed Dec 22 18:48:23 2021,7000643109,Hình ảnh chỉ mang tính chất minh họa nhưng hàng đẹp lắm nha mà giao hàng còn nhanh nữa cho shop 1 like,412525080,k*****4,93017110452011,12145208968,241280710,1,5,vn
Fri Sep 18 21:21:52 2020,3034241784,Hàng đẹp mình mua cho mẹ mẹ rất thích giao đúng sai rất ủng vừa rẻ vừa đẹp,121122704,yyengiang,53965688149606,6005941533,31580323,1,5,vn
Thu Jul 30 23:40:21 2020,2764410167,"Rẻ, đẹp, đã mua lại rất nhiều lần mà chất lượng lần nào cũng ok, đi rất êm và nhẹ chân, đóng gói cẩn thận gọn gàng, shop nhiệt tình chu đáo",33446026,phuongthaonio1998,49441732240330,6005941533,31580323,1,5,vn
Fri Jun 18 00:03:09 2021,5115588057,Tốttttt🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝🌝😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,21049167,lymy151111,76614405452493,6005941533,31580323,1,5,vn
Sat Oct 17 04:47:40 2020,3202251818,Mình mua ở nick kia mấy đôi hộ hàng xóm rồi...giày phù hợp với giá tiền,236741284,n*****2,56269573051594,6005941533,31580323,1,5,vn
Tue May 18 23:43:55 2021,4836501431,"Giày đẹp hợp vs gia tiền lắm nhé . Mình đặt 1 đôi cho mình . Sau đó hàng xóm nhìn thấy thích quá nhờ đặt thêm 4 đôi nữa luôn . Chúc shop buôn bay bán đắt
",41758520,linhtran171,74876996125559,6005941533,31580323,1,5,vn
Sun Oct 18 11:30:53 2020,3210129148,"sp rất ok so với giá tiền. Do ko được dữ form nên hơi bị nếp, cảm nhận ban đầu là giày đi thoải mái, chắc chạy bộ ko bị đau chân.",22915734,k*****8,56526223070091,6005941533,31580323,1,5,vn
Sat Jan  2 12:15:07 2021,3760671286,,274145625,lhbn05,62858925333641,3422188753,237816484,1,5,vn
Tue Jan 18 17:29:19 2022,7249822008,"Shop bán hàng uy tín, nhân viên nói chuyện lịch sự. Ban đầu giao thiếu hàng nhưng sau khi nhận đc phản hồi shop giao bổ sung ngay hôm sau. Lần sau sẽ ủng hộ tiếp tục.",133395609,d*****n,95831015225880,3422188753,237816484,1,5,vn
Wed Nov 24 23:00:56 2021,6706690574,Hình ảnh chỉ mang tinhd chất nhận xu thôi. Mk đặt 3 kem 3 đen nhg shop lại giao 6 đên nên k đc hài lòng ls còn chất lg cx ổn nha,285541489,kimanhngo17,90467807405712,3422188753,237816484,1,4,vn
Mon Jan 24 00:28:20 2022,7297910958,Loại này không có dán cố định. Chất lượng tốt dày dặn rất êm chân.,52715358,sanding171,96404437441145,3422188753,237816484,1,5,vn
Wed Jan 12 23:25:50 2022,7200210636,"( hình và video mang tính chất nhận xu thôi)
Nhưng sản phẩm thì tốt thật , phù hợp giá tiền",204746491,2*****u,95357777257650,3422188753,237816484,1,5,vn
Mon Jan 24 14:57:31 2022,7302127716,You make me happier than I ever thought I could be and if you let me I will spend the rest of my life trying to make you feel the same way,524857800,htkiet02,96379162489670,3422188753,237816484,1,5,vn
Fri May 28 23:03:18 2021,4921723814,Hàng xóm bà là mẹ iiiu cho w cho e hỏi iii và galaxy note n7000 làm cho chị,228107875,m*****4,74769630345638,2941253306,310559163,1,5,vn
Tue Jun  1 16:50:11 2021,4950719202,Giống hình mua sale nên có 1k rất ưng dùng rất thích giao hàng nhanh,145584562,thutrangggg174,75542837459737,2941253306,310559163,1,5,vn
Wed May 19 08:12:29 2021,4837830988,Với giá tiền săn sale như vậy thì k có j bàn cãi cả. Mỗi tội ship nội thành hơi lâu.,88466451,n*****9,74787503256513,2941253306,310559163,1,5,vn
Thu May 27 23:49:16 2021,4913062646,"Hình ảnh và video chỉ mang tính chất lấy xu, sản phẩm tốt, sẽ ủng hộ shop",156849645,hong._99,74766385349544,2941253306,310559163,1,5,vn
Fri May 28 16:39:19 2021,4918635117,Ndnd d snnsnnd dbsnns dbns d e bd s s db s d d dbndbd d. D dbd. Dbdnene,85397395,d*****9,75545144403817,2941253306,310559163,1,5,vn
Tue May 18 09:49:39 2021,4830078070,Hdidviod hivij. Hid i ys bd budbdis bhs jod jid hìd hdibydhevbud hid jid ô hjd djdi dhuddbji.  Jkđ hjs shjđn kd. Dbdbd jid k djsdbjjđj,314553429,rgkhcuyokb,74772710140874,2941253306,310559163,1,5,vn
Mon Sep 20 18:03:01 2021,6049614107,,26093958,namngohoang,84895368472757,2673159278,153722071,1,5,vn
Sat Sep 18 13:39:40 2021,6029404069,,357767201,phapthuylinh08,85383756411929,2673159278,153722071,1,5,vn
Thu Sep  2 20:03:55 2021,5862553175,,142163829,hahahahahh12,83938650346266,2673159278,153722071,0,2,vn
Wed Sep  8 11:33:33 2021,5910547124,,474286770,zro92y4gmj,84452264298504,2673159278,153722071,1,5,vn
Tue Aug 17 13:42:48 2021,5706917831,,217085396,h*****4,82093504365728,2673159278,153722071,1,5,vn
Thu Jul  8 09:47:09 2021,5305670613,,80414065,thupipu7799,79177234143264,2673159278,153722071,1,5,vn
Fri Nov 12 12:03:41 2021,6559523889,Giày bị rộng mg nên mua nhỏ hơn 1 size giày khá nặng chân form rộng thoải mái nhg dễ bị tuột mà đóng gói sộc mùi băng dính có miếng xốp giữ form giao trg 1 ngày nhanh hộp méo bọc cái nilon ở ngoài rất mỏng có bill giày k quá tốt nma vs giá tiền này thì mình hơi thất vọng có nhiều shop khác sp tốt hơ,339068904,g*****2,90295607284643,12917512822,455333867,1,4,vn
Sat Nov 13 13:24:35 2021,6571388289,Mình chưa thấy shop nào làm ăn như shop này cả sản phẩm vô cùng đẹp luôn ấy 🥺 đã thế giao hàng nhanh lắm luôn đã thế hàng còn có hộp giấy đoàng hoàng hàng đảm bảo ( mình khuyên các bạn nên mua ) đúng kiểu vừa rẻ vừa đẹp 😘,416667754,mathikimhue1911,90295509342938,12917512822,455333867,1,5,vn
Sun Dec 12 13:11:12 2021,6873580390,"Giao hàng không đúng mẫu, logo thiêu mà giao logo dán. Thật sự rất tệ. Mình đã mua 1đôi sục màu trắng ở shop khác chỉ vs 99k nhưng nó như hình vậy. Vì vận chuyển hơi lâu mà mình thì cần gấp nên mình mơi đặt lòng tin ở shop này, nhưng kết quả nhận được là 👎",103002100,t*****3,92670670587017,12917512822,455333867,0,2,vn
Wed Dec 15 13:19:14 2021,6909587082,Giày đẹp quá đi ạ shop nhiệt tình tư vấn nè màu xanh nhạt rất là sang luôn ạ mọi người nên mua ủng hộ shop ạ 😁,575817491,,92941481486110,12917512822,455333867,1,5,vn
Sat Nov 13 13:41:20 2021,6571598352,Không biết nói gì luôn ấy giày đẹp chất lượng đã thế còn rẻ giày không bị bong keo hay gì hết đẹp tuyệt vời luôn ấy 🥺,416667754,mathikimhue1911,90295374008166,12917512822,455333867,1,5,vn
